gameid,period,possessionnumber,eventnum,x,y,value,playerid,made,time,margin,blocked,blockplayerid,assisted,assistplayerid,putback,shottype,oreboundedshoteventnum,oreboundedrebeventnum,lineupid,opplineupid,and1,offense_team_id,defense_team_id,possession_start_type,possession_start_time,closest_def_dist,shot_clock,touch_time,dribble_range,video_url,player,date,team,opponent,assist_player,block_player
0021900106,1,28,77,-75.0,274.0,3,202357,False,293.0,-5,False,0,,0,False,Arc3,,,1627741-1628368-202357-203473-2772,1627783-1627832-1628384-200768-201188,False,1610612758,1610612761,OffArc3Make,310.0,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,https://videos.nba.com/nba/pbp/media/2019/11/06/0021900106/77/a05f5ae0-1a11-a96f-f33e-3587d6b6527b_960x540.mp4,Nemanja Bjelica,2019-11-06,SAC,TOR,,
0021900106,1,28,79,-225.0,-8.0,3,1627741,True,288.0,-5,,0,True,2772,False,Corner3,77,78,1627741-1628368-202357-203473-2772,1627783-1627832-1628384-200768-201188,False,1610612758,1610612761,OffArc3Make,310.0,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,1 Dribble,,Buddy Hield,2019-11-06,SAC,TOR,Trevor Ariza,
0021900106,1,32,90,-182.0,185.0,3,202357,False,220.0,-6,False,0,,0,False,Arc3,,,1627741-1628368-202357-203473-2772,1626181-1627783-1627832-1628384-201188,False,1610612758,1610612761,OffAtRimMake,230.0,4-6 Feet - Open,18-15 Early,Touch < 2 Seconds,0 Dribbles,https://videos.nba.com/nba/pbp/media/2019/11/06/0021900106/90/64b8468a-1d45-75d6-6d37-f7f13e872bf1_960x540.mp4,Nemanja Bjelica,2019-11-06,SAC,TOR,,
0021900106,1,34,101,-238.0,10.0,3,203992,False,187.0,-9,False,0,,0,False,Corner3,,,202709-203084-203473-203992-2772,1626181-1627783-1627832-1628384-201188,False,1610612758,1610612761,OffTimeout,202.0,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,https://videos.nba.com/nba/pbp/media/2019/11/06/0021900106/101/2739f556-a5a0-f87d-881a-462a73319cd6_960x540.mp4,Bogdan Bogdanovic,2019-11-06,SAC,TOR,,
0021900106,1,36,105,-2.0,168.0,2,202709,True,161.0,-9,,0,False,0,False,LongMidRange,,,202709-203084-203473-203992-2772,1626181-1627783-1627832-1628384-201188,False,1610612758,1610612761,OffLiveBallTurnover,174.0,6+ Feet - Wide Open,15-7 Average,Touch 6+ Seconds,7+ Dribbles,https://videos.nba.com/nba/pbp/media/2019/11/06/0021900106/105/5e5db4d7-cf86-e7a8-4817-06ae5bf3af8c_960x540.mp4,Cory Joseph,2019-11-06,SAC,TOR,,
0021900106,1,38,120,240.0,24.0,3,2772,False,104.0,-8,False,0,,0,False,Corner3,116,117,202709-203084-203473-203992-2772,1626181-1627783-1627832-1629056-201586,False,1610612758,1610612761,OffAtRimMake,138.0,6+ Feet - Wide Open,7-4 Late,Touch < 2 Seconds,0 Dribbles,https://videos.nba.com/nba/pbp/media/2019/11/06/0021900106/120/9b143a00-804f-e734-4c03-257dfe55d552_960x540.mp4,Trevor Ariza,2019-11-06,SAC,TOR,,
0021900106,1,38,116,52.0,124.0,2,202709,False,115.0,-8,False,0,,0,False,ShortMidRange,,,202709-203084-203473-203992-2772,1626181-1627783-1627832-1629056-201586,False,1610612758,1610612761,OffAtRimMake,138.0,2-4 Feet - Tight,7-4 Late,Touch 2-6 Seconds,3-6 Dribbles,https://videos.nba.com/nba/pbp/media/2019/11/06/0021900106/116/5bafedd0-e989-dd42-dd41-273e9ca2f2ee_960x540.mp4,Cory Joseph,2019-11-06,SAC,TOR,,
0021900106,1,40,125,40.0,124.0,2,202709,False,70.0,-11,False,0,,0,False,ShortMidRange,,,202709-203084-203473-203992-2772,1626181-1627783-1627832-1629056-201586,False,1610612758,1610612761,OffArc3Make,87.0,4-6 Feet - Open,15-7 Average,Touch 6+ Seconds,7+ Dribbles,https://videos.nba.com/nba/pbp/media/2019/11/06/0021900106/125/efe64758-46fa-c574-884d-44f88b0c43fd_960x540.mp4,Cory Joseph,2019-11-06,SAC,TOR,,
0021900106,1,42,138,237.0,10.0,3,203084,False,27.0,-11,False,0,,0,False,Corner3,136,137,202709-203084-203473-203992-2772,1626181-1628449-1629056-200768-201586,False,1610612758,1610612761,OffDeadball,58.0,6+ Feet - Wide Open,7-4 Late,Touch < 2 Seconds,0 Dribbles,https://videos.nba.com/nba/pbp/media/2019/11/06/0021900106/138/a6ad03d5-fc44-86c4-f603-4eb5cf4979ab_960x540.mp4,Harrison Barnes,2019-11-06,SAC,TOR,,
0021900106,1,42,136,-226.0,64.0,3,203992,False,36.0,-11,False,0,,0,False,Corner3,134,135,202709-203084-203473-203992-2772,1626181-1628449-1629056-200768-201586,False,1610612758,1610612761,OffDeadball,58.0,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,1 Dribble,https://videos.nba.com/nba/pbp/media/2019/11/06/0021900106/136/8ce9ebd4-0a0a-b163-e1f9-f887faa873c1_960x540.mp4,Bogdan Bogdanovic,2019-11-06,SAC,TOR,,
0021900106,1,42,134,-146.0,27.0,2,203992,False,45.0,-11,False,0,,0,False,LongMidRange,,,202709-203084-203473-203992-2772,1626181-1628449-1629056-200768-201586,False,1610612758,1610612761,OffDeadball,58.0,6+ Feet - Wide Open,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,https://videos.nba.com/nba/pbp/media/2019/11/06/0021900106/134/f646197d-513d-3a48-b430-25715ba80f7f_960x540.mp4,Bogdan Bogdanovic,2019-11-06,SAC,TOR,,
0021900106,2,3,155,-122.0,226.0,3,202709,False,671.0,-15,False,0,,0,False,Arc3,153,154,202709-203084-203473-203992-2772,1626181-1628449-1629056-200768-201586,False,1610612758,1610612761,OffFTMake,704.0,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,https://videos.nba.com/nba/pbp/media/2019/11/06/0021900106/155/3e237e35-e736-e3f5-b8f9-62b4c2a40482_960x540.mp4,Cory Joseph,2019-11-06,SAC,TOR,,
0021900106,2,3,149,24.0,13.0,2,203992,False,687.0,-15,True,1628449,,0,False,AtRim,,,202709-203084-203473-203992-2772,1626181-1628449-1629056-200768-201586,False,1610612758,1610612761,OffFTMake,704.0,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,1 Dribble,https://videos.nba.com/nba/pbp/media/2019/11/06/0021900106/149/abfbb1c6-9476-76b0-9c53-f7f4db712e69_960x540.mp4,Bogdan Bogdanovic,2019-11-06,SAC,TOR,,Chris Boucher
0021900106,2,3,153,-55.0,276.0,3,203084,False,679.0,-15,False,0,,0,False,Arc3,149,151,202709-203084-203473-203992-2772,1626181-1628449-1629056-200768-201586,False,1610612758,1610612761,OffFTMake,704.0,6+ Feet - Wide Open,4-0 Very Late,Touch < 2 Seconds,0 Dribbles,https://videos.nba.com/nba/pbp/media/2019/11/06/0021900106/153/cacf938e-f849-80ee-3f12-d4e7559a8ca2_960x540.mp4,Harrison Barnes,2019-11-06,SAC,TOR,,
0021900106,2,11,177,13.0,15.0,2,203084,True,547.0,-15,,0,True,2772,False,AtRim,,,202709-203084-203473-203992-2772,1626181-1628449-1629744-200768-201586,False,1610612758,1610612761,OffAtRimMake,560.0,0-2 Feet - Very Tight,15-7 Average,Touch < 2 Seconds,0 Dribbles,https://videos.nba.com/nba/pbp/media/2019/11/06/0021900106/177/0a12471d-3075-bce7-95ee-f20c26fc0ce2_960x540.mp4,Harrison Barnes,2019-11-06,SAC,TOR,Trevor Ariza,
0021900106,2,13,183,81.0,134.0,2,203084,True,525.0,-15,,0,False,0,False,LongMidRange,,,202709-203084-203473-203992-2772,1626181-1628449-1629744-200768-201586,False,1610612758,1610612761,OffFTMake,537.0,2-4 Feet - Tight,18-15 Early,Touch 2-6 Seconds,7+ Dribbles,https://videos.nba.com/nba/pbp/media/2019/11/06/0021900106/183/6e9b6bf5-44ff-c037-c01e-08b8d0740595_960x540.mp4,Harrison Barnes,2019-11-06,SAC,TOR,,
0021900106,2,15,186,-228.0,3.0,3,203992,True,509.0,-13,,0,True,203084,False,Corner3,,,202709-203084-203473-203992-2772,1626181-1628449-1629744-200768-201586,False,1610612758,1610612761,OffAtRimBlock,515.0,4-6 Feet - Open,22-18 Very Early,Touch < 2 Seconds,0 Dribbles,https://videos.nba.com/nba/pbp/media/2019/11/06/0021900106/186/255e08a5-1c5a-2001-f5b4-781b8311dd79_960x540.mp4,Bogdan Bogdanovic,2019-11-06,SAC,TOR,Harrison Barnes,
0021900106,2,17,189,126.0,241.0,3,203473,True,483.0,-13,,0,True,202709,False,Arc3,,,202709-203084-203473-203992-2772,1626181-1628449-1629744-200768-201586,False,1610612758,1610612761,OffArc3Make,494.0,6+ Feet - Wide Open,18-15 Early,Touch < 2 Seconds,0 Dribbles,https://videos.nba.com/nba/pbp/media/2019/11/06/0021900106/189/bbc5394e-14f4-d9f5-89c1-b4a4b3cc90fc_960x540.mp4,Dewayne Dedmon,2019-11-06,SAC,TOR,Cory Joseph,
0021900106,2,19,193,17.0,13.0,2,203992,True,468.0,-10,,0,False,0,False,AtRim,,,202709-203084-203473-203992-2772,1626181-1628449-1629744-200768-201586,False,1610612758,1610612761,OffLiveBallTurnover,470.0,2-4 Feet - Tight,24-22,Touch 2-6 Seconds,2 Dribbles,https://videos.nba.com/nba/pbp/media/2019/11/06/0021900106/193/cd6c45fc-0015-467b-b100-397881ce3305_960x540.mp4,Bogdan Bogdanovic,2019-11-06,SAC,TOR,,
0021900106,2,21,204,-222.0,114.0,3,203992,False,438.0,-8,False,0,,0,False,Arc3,,,1626158-1628368-202709-203992-2772,1626181-1627783-1629744-200768-201586,False,1610612758,1610612761,OffDeadball,452.0,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,https://videos.nba.com/nba/pbp/media/2019/11/06/0021900106/204/39b511fe-9ecf-1d53-79dc-6f4243bbdfce_960x540.mp4,Bogdan Bogdanovic,2019-11-06,SAC,TOR,,
0021900106,2,23,218,-215.0,138.0,3,2772,True,400.0,-10,,0,True,1628368,False,Arc3,,,1626158-1628368-202709-203992-2772,1627783-1627832-1628384-1629744-201188,False,1610612758,1610612761,OffFTMake,421.0,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,https://videos.nba.com/nba/pbp/media/2019/11/06/0021900106/218/dd71cbd9-bbd4-6bca-9a88-ed899a58ddb4_960x540.mp4,Trevor Ariza,2019-11-06,SAC,TOR,De'Aaron Fox,
0021900106,2,25,226,235.0,9.0,3,2772,False,371.0,-7,False,0,,0,False,Corner3,,,1626158-1627741-1628368-203992-2772,1627783-1627832-1628384-1629744-201188,False,1610612758,1610612761,OffLiveBallTurnover,379.0,2-4 Feet - Tight,18-15 Early,Touch < 2 Seconds,0 Dribbles,https://videos.nba.com/nba/pbp/media/2019/11/06/0021900106/226/26404e42-6f26-933a-d8b2-0ce107daa6dd_960x540.mp4,Trevor Ariza,2019-11-06,SAC,TOR,,
0021900106,2,27,231,16.0,47.0,2,1628368,True,335.0,-7,,0,False,0,False,ShortMidRange,,,1626158-1627741-1628368-203992-2772,1627783-1627832-1628384-1629744-201188,False,1610612758,1610612761,OffCorner3Miss,350.0,2-4 Feet - Tight,15-7 Average,Touch 6+ Seconds,7+ Dribbles,https://videos.nba.com/nba/pbp/media/2019/11/06/0021900106/231/1b9639f4-da4e-c3e0-3887-4cb44a7e7c4a_960x540.mp4,De'Aaron Fox,2019-11-06,SAC,TOR,,
0021900106,2,29,234,-2.0,120.0,2,1628368,False,315.0,-7,False,0,,0,False,ShortMidRange,,,1626158-1627741-1628368-203992-2772,1627783-1627832-1628384-1629744-201188,False,1610612758,1610612761,OffAtRimMake,330.0,2-4 Feet - Tight,15-7 Average,Touch 6+ Seconds,7+ Dribbles,https://videos.nba.com/nba/pbp/media/2019/11/06/0021900106/234/865f3d06-13d7-01f5-df5c-c8359a27551d_960x540.mp4,De'Aaron Fox,2019-11-06,SAC,TOR,,
0021900106,2,33,255,20.0,263.0,3,203084,True,271.0,-12,,0,True,203992,False,Arc3,,,1626158-1627741-1627812-203084-203992,1627783-1627832-1628384-200768-201188,False,1610612758,1610612761,OffTimeout,289.0,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,2 Dribbles,https://videos.nba.com/nba/pbp/media/2019/11/06/0021900106/255/a13ff62c-d6f3-371f-77f2-9be009aa6a9d_960x540.mp4,Harrison Barnes,2019-11-06,SAC,TOR,Bogdan Bogdanovic,
0021900106,2,35,258,-207.0,153.0,3,1627741,True,247.0,-9,,0,True,203992,False,Arc3,,,1626158-1627741-1627812-203084-203992,1627783-1627832-1628384-200768-201188,False,1610612758,1610612761,OffDeadball,255.0,4-6 Feet - Open,18-15 Early,Touch < 2 Seconds,0 Dribbles,https://videos.nba.com/nba/pbp/media/2019/11/06/0021900106/258/037f1ab0-da48-9535-b8ec-c428e8309391_960x540.mp4,Buddy Hield,2019-11-06,SAC,TOR,Bogdan Bogdanovic,
0021900106,2,37,263,18.0,8.0,2,1626158,False,219.0,-6,False,0,,0,False,AtRim,,,1626158-1627741-1627812-203084-203992,1627783-1627832-1628384-200768-201188,False,1610612758,1610612761,OffShortMidRangeBlock,221.0,4-6 Feet - Open,22-18 Very Early,Touch < 2 Seconds,0 Dribbles,https://videos.nba.com/nba/pbp/media/2019/11/06/0021900106/263/b33d0181-bc72-2c2b-78b2-edadfa2bd634_960x540.mp4,Richaun Holmes,2019-11-06,SAC,TOR,,
0021900106,2,39,269,-4.0,3.0,2,1626158,True,201.0,-8,,0,True,203992,False,AtRim,,,1626158-1627741-1627812-203084-203992,1627783-1627832-1628384-200768-201188,False,1610612758,1610612761,OffFTMake,215.0,4-6 Feet - Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,https://videos.nba.com/nba/pbp/media/2019/11/06/0021900106/269/04fa1e3f-9b24-ab28-e639-59d2a9ea1255_960x540.mp4,Richaun Holmes,2019-11-06,SAC,TOR,Bogdan Bogdanovic,
0021900106,2,41,276,137.0,221.0,3,203992,True,185.0,-7,,0,False,0,False,Arc3,,,1626158-1627741-1627812-203084-203992,1627783-1627832-1628384-200768-201188,False,1610612758,1610612761,OffFTMake,196.0,4-6 Feet - Open,15-7 Average,Touch 6+ Seconds,7+ Dribbles,https://videos.nba.com/nba/pbp/media/2019/11/06/0021900106/276/ed21e896-3d70-6e81-c794-16d6f9b282ea_960x540.mp4,Bogdan Bogdanovic,2019-11-06,SAC,TOR,,
0021900106,2,45,284,12.0,141.0,2,1627741,False,102.0,-8,False,0,,0,False,LongMidRange,,,1626158-1627741-1627812-203084-203992,1627783-1627832-1628384-200768-201188,False,1610612758,1610612761,OffFTMake,126.0,2-4 Feet - Tight,4-0 Very Late,Touch 2-6 Seconds,2 Dribbles,https://videos.nba.com/nba/pbp/media/2019/11/06/0021900106/284/e71bd3c1-be12-d598-3ea4-e794ca2e6b93_960x540.mp4,Buddy Hield,2019-11-06,SAC,TOR,,
0021900106,2,47,291,0.0,-6.0,2,1626158,True,85.0,-8,,0,False,0,True,AtRim,289,290,1626158-1627741-1627812-203084-203992,1627783-1627832-1628384-200768-201188,False,1610612758,1610612761,OffShortMidRangeBlock,91.0,4-6 Feet - Open,22-18 Very Early,Touch < 2 Seconds,0 Dribbles,https://videos.nba.com/nba/pbp/media/2019/11/06/0021900106/291/a3ffc8b4-77de-ddd6-fe4d-8a12c2c8a269_960x540.mp4,Richaun Holmes,2019-11-06,SAC,TOR,,
0021900106,2,47,289,16.0,3.0,2,1627741,False,87.0,-8,False,0,,0,False,AtRim,,,1626158-1627741-1627812-203084-203992,1627783-1627832-1628384-200768-201188,False,1610612758,1610612761,OffShortMidRangeBlock,91.0,2-4 Feet - Tight,22-18 Very Early,Touch 2-6 Seconds,2 Dribbles,https://videos.nba.com/nba/pbp/media/2019/11/06/0021900106/289/8fa64021-aa0a-73b0-b3af-5f21d630449e_960x540.mp4,Buddy Hield,2019-11-06,SAC,TOR,,
0021900106,2,49,294,-21.0,16.0,2,1627741,False,72.0,-6,False,0,,0,False,AtRim,,,1626158-1627741-1627812-203084-203992,1627783-1627832-1628384-200768-201188,False,1610612758,1610612761,OffLiveBallTurnover,76.0,2-4 Feet - Tight,22-18 Very Early,Touch 2-6 Seconds,3-6 Dribbles,https://videos.nba.com/nba/pbp/media/2019/11/06/0021900106/294/9d3da774-c0a2-7ca1-3746-0f24ce5caa7f_960x540.mp4,Buddy Hield,2019-11-06,SAC,TOR,,
0021900106,3,3,331,-88.0,173.0,2,1627741,False,670.0,-9,False,0,,0,False,LongMidRange,,,1626158-1627741-1628368-202357-203084,1627783-1627832-1628384-200768-201188,False,1610612758,1610612761,OffArc3Make,688.0,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,2 Dribbles,https://videos.nba.com/nba/pbp/media/2019/11/06/0021900106/331/cc2c1375-62f1-2cec-ea27-73d509789749_960x540.mp4,Buddy Hield,2019-11-06,SAC,TOR,,
0021900106,3,5,335,-175.0,209.0,3,202357,True,649.0,-9,,0,True,1628368,False,Arc3,,,1626158-1627741-1628368-202357-203084,1627783-1627832-1628384-200768-201188,False,1610612758,1610612761,OffArc3Miss,652.0,6+ Feet - Wide Open,22-18 Very Early,Touch < 2 Seconds,0 Dribbles,https://videos.nba.com/nba/pbp/media/2019/11/06/0021900106/335/65976f4c-a6ab-4cbe-c9fa-efb869d5599d_960x540.mp4,Nemanja Bjelica,2019-11-06,SAC,TOR,De'Aaron Fox,
0021900106,3,7,339,67.0,248.0,3,1628368,False,627.0,-6,False,0,,0,False,Arc3,,,1626158-1627741-1628368-202357-203084,1627783-1627832-1628384-200768-201188,False,1610612758,1610612761,OffArc3Miss,631.0,6+ Feet - Wide Open,22-18 Very Early,Touch 2-6 Seconds,3-6 Dribbles,https://videos.nba.com/nba/pbp/media/2019/11/06/0021900106/339/2433ff28-e878-5fea-a3bf-1a89ada4c97c_960x540.mp4,De'Aaron Fox,2019-11-06,SAC,TOR,,
0021900106,3,11,349,-150.0,220.0,3,203084,False,595.0,-6,False,0,,0,False,Arc3,,,1626158-1627741-1628368-202357-203084,1627783-1627832-1628384-200768-201188,False,1610612758,1610612761,OffAtRimMiss,598.0,4-6 Feet - Open,22-18 Very Early,Touch < 2 Seconds,0 Dribbles,https://videos.nba.com/nba/pbp/media/2019/11/06/0021900106/349/82d73a67-356f-f3bd-8c5d-b31a7ec5fff4_960x540.mp4,Harrison Barnes,2019-11-06,SAC,TOR,,
0021900106,3,13,355,-94.0,148.0,2,1627741,True,557.0,-6,,0,True,202357,False,LongMidRange,,,1626158-1627741-1628368-202357-203084,1627783-1627832-1628384-200768-201188,False,1610612758,1610612761,OffShortMidRangeMiss,571.0,2-4 Feet - Tight,15-7 Average,Touch < 2 Seconds,1 Dribble,https://videos.nba.com/nba/pbp/media/2019/11/06/0021900106/355/c68a006e-67c2-dfb4-0af8-63ce4080e2e8_960x540.mp4,Buddy Hield,2019-11-06,SAC,TOR,Nemanja Bjelica,
0021900106,3,17,365,41.0,25.0,2,1626158,True,508.0,-6,,0,True,1628368,False,ShortMidRange,,,1626158-1627741-1628368-202357-203084,1627783-1627832-1628384-200768-201188,False,1610612758,1610612761,OffDeadball,518.0,4-6 Feet - Open,18-15 Early,Touch < 2 Seconds,0 Dribbles,https://videos.nba.com/nba/pbp/media/2019/11/06/0021900106/365/76175c39-5db2-2a6e-5942-ef7636b686d1_960x540.mp4,Richaun Holmes,2019-11-06,SAC,TOR,De'Aaron Fox,
0021900106,3,19,371,217.0,131.0,3,1627741,False,479.0,-7,False,0,,0,False,Arc3,,,1626158-1627741-1628368-202357-203084,1627783-1627832-1628384-200768-201188,False,1610612758,1610612761,OffFTMake,492.0,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,https://videos.nba.com/nba/pbp/media/2019/11/06/0021900106/371/22e246aa-5fc1-bc01-b859-4a5ecc9d74d9_960x540.mp4,Buddy Hield,2019-11-06,SAC,TOR,,
0021900106,3,21,375,-241.0,10.0,3,1627741,False,463.0,-7,False,0,,0,False,Corner3,,,1626158-1627741-1628368-202357-203084,1627783-1627832-1628384-200768-201188,False,1610612758,1610612761,OffLongMidRangeMiss,467.0,6+ Feet - Wide Open,22-18 Very Early,Touch < 2 Seconds,0 Dribbles,https://videos.nba.com/nba/pbp/media/2019/11/06/0021900106/375/715b746b-94de-919d-72d5-2216871c501b_960x540.mp4,Buddy Hield,2019-11-06,SAC,TOR,,
0021900106,3,23,380,43.0,31.0,2,202357,True,423.0,-9,,0,False,0,False,ShortMidRange,,,1626158-1627741-1628368-202357-203084,1627783-1627832-1628384-200768-201188,False,1610612758,1610612761,OffShortMidRangeMake,437.0,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,2 Dribbles,https://videos.nba.com/nba/pbp/media/2019/11/06/0021900106/380/ec0bc8c3-6990-7e65-db57-6ed350205480_960x540.mp4,Nemanja Bjelica,2019-11-06,SAC,TOR,,
0021900106,3,25,383,25.0,2.0,2,1627741,False,410.0,-7,False,0,,0,False,AtRim,,,1626158-1627741-1628368-202357-203084,1627783-1627832-1628384-200768-201188,False,1610612758,1610612761,OffLiveBallTurnover,414.0,2-4 Feet - Tight,22-18 Very Early,Touch 2-6 Seconds,1 Dribble,https://videos.nba.com/nba/pbp/media/2019/11/06/0021900106/383/d6ef8667-3d21-163c-e75b-1fb1aa42243d_960x540.mp4,Buddy Hield,2019-11-06,SAC,TOR,,
0021900106,3,27,393,-9.0,120.0,2,1628368,False,377.0,-5,False,0,,0,False,ShortMidRange,,,1626158-1627741-1628368-202357-203084,1627783-1627832-1628384-200768-201188,False,1610612758,1610612761,OffLongMidRangeMiss,386.0,4-6 Feet - Open,15-7 Average,Touch 6+ Seconds,7+ Dribbles,https://videos.nba.com/nba/pbp/media/2019/11/06/0021900106/393/8adcb52b-9e0d-22da-bcd7-4d52d98629b2_960x540.mp4,De'Aaron Fox,2019-11-06,SAC,TOR,,
0021900106,3,29,400,167.0,207.0,3,202357,False,352.0,-8,False,0,,0,False,Arc3,397,399,1626158-1627741-1628368-202357-203084,1627783-1627832-1628384-200768-201188,False,1610612758,1610612761,OffCorner3Make,369.0,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,https://videos.nba.com/nba/pbp/media/2019/11/06/0021900106/400/e45f2b3b-a2f9-4980-f810-ebccc1831810_960x540.mp4,Nemanja Bjelica,2019-11-06,SAC,TOR,,
0021900106,3,29,397,-82.0,181.0,2,1627741,False,358.0,-8,True,1628384,,0,False,LongMidRange,,,1626158-1627741-1628368-202357-203084,1627783-1627832-1628384-200768-201188,False,1610612758,1610612761,OffCorner3Make,369.0,2-4 Feet - Tight,18-15 Early,Touch < 2 Seconds,2 Dribbles,https://videos.nba.com/nba/pbp/media/2019/11/06/0021900106/397/0410bfd9-0784-12bf-abd0-20058fd659a3_960x540.mp4,Buddy Hield,2019-11-06,SAC,TOR,,OG Anunoby
0021900106,3,31,409,-234.0,-3.0,3,1627741,True,332.0,-8,,0,True,1628368,False,Corner3,,,1627741-1628368-202357-203473-2772,1627783-1627832-1628384-200768-201188,False,1610612758,1610612761,OffLiveBallTurnover,338.0,6+ Feet - Wide Open,22-18 Very Early,Touch < 2 Seconds,0 Dribbles,https://videos.nba.com/nba/pbp/media/2019/11/06/0021900106/409/1b3b232b-4cbc-054b-eed7-a8d121044be8_960x540.mp4,Buddy Hield,2019-11-06,SAC,TOR,De'Aaron Fox,
0021900106,3,35,422,233.0,34.0,3,203473,True,295.0,-11,,0,True,1628368,False,Corner3,,,1627741-1628368-202357-203473-2772,1627783-1627832-1628384-200768-201188,False,1610612758,1610612761,OffTimeout,308.0,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,https://videos.nba.com/nba/pbp/media/2019/11/06/0021900106/422/e0e70662-9980-6002-3b06-1e8c236a343f_960x540.mp4,Dewayne Dedmon,2019-11-06,SAC,TOR,De'Aaron Fox,
0021900106,3,37,427,227.0,33.0,3,203473,False,256.0,-8,False,0,,0,False,Corner3,,,1627741-1628368-202357-203473-2772,1627783-1627832-1628384-200768-201188,False,1610612758,1610612761,OffDeadball,278.0,4-6 Feet - Open,7-4 Late,Touch < 2 Seconds,0 Dribbles,https://videos.nba.com/nba/pbp/media/2019/11/06/0021900106/427/84d201c3-a9bf-fe5b-b8d2-cc55e4bb1f30_960x540.mp4,Dewayne Dedmon,2019-11-06,SAC,TOR,,
0021900106,3,39,439,114.0,228.0,3,203473,False,225.0,-10,False,0,,0,False,Arc3,,,1627741-1628368-203473-203992-2772,1626181-1627783-1627832-1628384-201586,False,1610612758,1610612761,OffShortMidRangeMake,241.0,6+ Feet - Wide Open,15-7 Average,Touch < 2 Seconds,0 Dribbles,https://videos.nba.com/nba/pbp/media/2019/11/06/0021900106/439/d0e6f862-42bf-4b75-9dd9-39ad55875b5a_960x540.mp4,Dewayne Dedmon,2019-11-06,SAC,TOR,,
0021900106,3,41,449,-18.0,28.0,2,2772,False,193.0,-12,False,0,,0,False,AtRim,,,1628368-202709-203473-203992-2772,1626181-1627783-1627832-1629056-201586,False,1610612758,1610612761,OffFTMake,210.0,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,1 Dribble,https://videos.nba.com/nba/pbp/media/2019/11/06/0021900106/449/5947cbd6-526d-41a7-1602-15671ae71881_960x540.mp4,Trevor Ariza,2019-11-06,SAC,TOR,,
0021900106,3,43,454,-39.0,29.0,2,202709,True,163.0,-14,,0,False,0,False,ShortMidRange,,,1628368-202709-203473-203992-2772,1626181-1627783-1627832-1629056-201586,False,1610612758,1610612761,OffTimeout,184.0,2-4 Feet - Tight,7-4 Late,Touch 2-6 Seconds,3-6 Dribbles,https://videos.nba.com/nba/pbp/media/2019/11/06/0021900106/454/11369e6e-1098-0b5c-3a59-a687d3d461c5_960x540.mp4,Cory Joseph,2019-11-06,SAC,TOR,,
0021900106,3,45,457,8.0,10.0,2,1628368,True,127.0,-12,,0,True,202709,False,AtRim,,,1628368-202709-203473-203992-2772,1626181-1627783-1627832-1629056-201586,True,1610612758,1610612761,OffArc3Miss,135.0,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,2 Dribbles,https://videos.nba.com/nba/pbp/media/2019/11/06/0021900106/457/c53a055a-c750-c714-cd60-f682bc0373cd_960x540.mp4,De'Aaron Fox,2019-11-06,SAC,TOR,Cory Joseph,
0021900106,3,49,468,4.0,-5.0,2,1628368,True,93.0,-10,,0,False,0,False,AtRim,,,1628368-202709-203473-203992-2772,1626181-1627783-1627832-1629056-201586,False,1610612758,1610612761,OffAtRimMiss,99.0,2-4 Feet - Tight,22-18 Very Early,Touch 2-6 Seconds,3-6 Dribbles,https://videos.nba.com/nba/pbp/media/2019/11/06/0021900106/468/802a504a-4947-5230-b83e-26127e5a8d2e_960x540.mp4,De'Aaron Fox,2019-11-06,SAC,TOR,,
0021900106,3,51,484,-9.0,-4.0,2,1628368,True,63.0,-9,,0,False,0,False,AtRim,,,1628368-202709-203084-203473-203992,1626181-1627783-1629056-200768-201586,False,1610612758,1610612761,OffFTMake,85.0,2-4 Feet - Tight,15-7 Average,Touch 2-6 Seconds,3-6 Dribbles,https://videos.nba.com/nba/pbp/media/2019/11/06/0021900106/484/b939c6a5-0d35-eb01-7198-dae8491eeb91_960x540.mp4,De'Aaron Fox,2019-11-06,SAC,TOR,,
