game_id,player_id,team_id,opponent_team_id,minutes,off_poss,def_poss,drives,drive_fgm,drive_fga,drive_ftm,drive_fta,drive_points,drive_passes,drive_assists,drive_turnovers,drive_fouls,passes_made,passes_received,assists,ft_assists,secondary_assists,potential_assists,adj_assists,assist_pts,steals,blocks,def_rim_fgm,def_rim_fga,touches,front_court_touches,time_of_poss,seconds_per_touch,dribbles_per_touch,elbow_touches,elbow_touch_fgm,elbow_touch_fga,elbow_touch_ftm,elbow_touch_fta,elbow_touch_points,elbow_touch_passes,elbow_touch_assists,elbow_touch_turnovers,elbow_touch_fouls,paint_touches,paint_touch_fgm,paint_touch_fga,paint_touch_ftm,paint_touch_fta,paint_touch_points,paint_touch_passes,paint_touch_assists,paint_touch_turnovers,paint_touch_fouls,post_touches,post_touch_fgm,post_touch_fga,post_touch_ftm,post_touch_fta,post_touch_points,post_touch_passes,post_touch_assists,post_touch_turnovers,post_touch_fouls,oreb,oreb_contest,oreb_uncontest,oreb_chances,oreb_chance_defer,dreb,dreb_contest,dreb_uncontest,dreb_chances,dreb_chance_defer,feet,miles,miles_off,miles_def,avg_speed,avg_speed_off,avg_speed_def
0041900204,203109,1610612748,1610612749,30.87,54,54,0,0,0,0,0,0,0,0,0,0,36,29,3,1,0,7,4,9,0,1,4,7,53,30,1.1,1.23,0.43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,1,4,7,0,10920,2.07,1.13,0.94,3.87,3.85,3.51
0041900204,203114,1610612749,1610612748,47.98,91,88,15,0,8,2,2,2,5,0,1,1,66,86,8,0,0,7,8,17,2,0,0,0,108,55,6.9,3.84,2.75,4,2,3,0,0,5,0,0,1,0,4,1,2,0,0,2,1,0,0,0,2,1,1,0,0,2,0,0,1,0,2,1,1,2,0,6,1,5,12,0,17301,3.28,1.76,1.52,3.93,4.47,3.43
0041900204,203482,1610612748,1610612749,9.52,18,21,1,1,1,0,0,3,0,0,0,0,11,12,3,0,0,3,3,8,0,0,1,3,17,12,0.5,1.85,0.76,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,3,1,2,7,2,3737,0.71,0.38,0.33,4.23,5.05,3.48
0041900204,203507,1610612749,1610612748,11.48,25,25,10,4,5,1,2,9,3,0,0,1,17,19,0,0,0,5,0,0,1,1,0,0,32,15,1.5,2.86,1.69,2,1,1,1,2,3,0,0,0,1,5,2,3,0,0,4,2,0,0,0,2,0,0,0,0,0,2,0,0,0,1,1,0,1,0,3,2,1,6,0,4327,0.82,0.41,0.41,4.03,4.51,3.65
0041900204,1626192,1610612749,1610612748,13.18,26,26,0,0,0,0,0,0,0,0,0,0,11,8,1,0,0,3,1,3,0,0,0,0,13,8,0.2,1.13,0.15,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,3,1,2,3,0,5671,1.07,0.53,0.55,4.83,4.44,4.35
0041900204,1627884,1610612748,1610612749,0.37,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,1,1,0,0.0,1.44,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0.02,0.01,0.02,0.0,0.0,0.0
0041900204,1628389,1610612748,1610612749,43.82,82,82,7,0,2,4,4,4,3,0,0,2,72,70,8,2,1,17,11,25,1,0,1,2,92,70,4.5,2.94,1.09,11,2,3,0,0,4,8,0,0,0,11,5,5,0,0,10,4,2,0,0,6,0,1,0,0,0,5,1,0,0,4,4,0,8,0,8,2,6,10,0,16215,3.07,1.67,1.4,4.04,4.18,3.87
0041900204,1628978,1610612749,1610612748,26.72,52,46,3,1,2,0,0,2,1,0,0,0,30,22,2,0,1,1,3,4,1,1,3,4,39,23,1.4,2.1,1.18,0,0,0,0,0,0,0,0,0,0,3,1,1,1,2,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,5,7,0,10675,2.02,1.0,1.02,4.26,4.52,4.03
0041900204,1629130,1610612748,1610612749,39.25,78,77,0,0,0,0,0,0,0,0,0,0,25,26,3,0,1,3,3,5,1,0,2,2,39,29,0.7,1.11,0.21,1,0,0,0,0,0,1,0,0,0,3,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,6,1,16154,3.06,1.78,1.28,4.51,4.9,4.05
0041900204,1629134,1610612748,1610612749,7.88,16,17,2,0,0,0,0,0,2,0,0,0,7,7,0,0,0,1,0,0,1,0,0,0,11,5,0.6,3.43,2.91,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,2994,0.57,0.33,0.24,4.49,4.26,3.16
0041900204,1629639,1610612748,1610612749,32.72,61,61,7,1,2,0,0,2,3,1,2,0,37,31,4,0,0,4,4,10,0,0,6,8,51,26,2.7,3.16,2.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,4,8,0,13429,2.54,1.43,1.11,4.37,4.66,4.05
0041900205,2594,1610612749,1610612748,6.27,14,11,1,0,1,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,6,6,0.2,1.65,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2425,0.46,0.26,0.2,4.3,4.67,3.85
0041900205,2738,1610612748,1610612749,17.55,35,36,0,0,0,0,0,0,0,0,0,0,23,23,2,0,0,5,2,5,1,2,2,2,32,20,1.2,2.3,1.16,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,5,3,2,7,0,6847,1.3,0.66,0.64,4.06,4.76,3.46
0041900205,101107,1610612749,1610612748,20.52,42,44,1,0,1,0,0,0,0,0,0,0,22,19,1,0,0,3,1,2,0,0,0,1,33,21,0.8,1.37,0.55,2,1,1,0,0,2,0,0,1,0,3,2,3,0,0,4,0,0,0,0,1,1,1,0,0,2,0,0,0,0,3,3,0,4,0,5,2,3,5,0,7833,1.48,0.73,0.75,4.03,3.87,4.18
0041900205,201572,1610612749,1610612748,36.77,73,73,1,0,1,0,0,0,0,0,0,0,27,25,0,0,0,3,0,0,0,1,4,8,47,29,1.2,1.5,0.4,2,1,1,0,0,2,1,0,0,0,13,6,9,1,2,13,1,0,0,1,5,0,3,1,2,1,0,0,0,1,6,6,0,8,0,8,4,4,8,0,13923,2.64,1.36,1.27,3.93,4.22,3.95
0041900205,201588,1610612749,1610612748,28.03,57,56,4,0,2,0,0,0,2,0,0,0,47,47,2,0,0,8,2,5,0,0,0,0,57,25,3.7,3.94,3.23,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,2,0,2,0,2,5,0,11054,2.09,1.09,1.01,4.15,4.45,3.86
0041900205,201609,1610612748,1610612749,33.22,70,67,14,3,6,0,0,6,7,1,1,0,43,54,2,1,2,6,5,6,0,0,1,2,65,31,5.6,5.17,5.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,3,0,3,4,1,12890,2.44,1.4,1.05,3.98,4.49,3.43
0041900205,202083,1610612749,1610612748,28.7,59,61,2,1,1,1,2,3,0,0,0,1,16,16,1,0,0,1,1,3,2,2,1,1,25,16,0.7,1.78,0.96,0,0,0,0,0,0,0,0,0,0,2,1,1,2,2,4,0,0,0,1,1,1,1,0,0,2,0,0,0,0,1,1,0,1,0,0,0,0,2,0,11404,2.16,1.04,1.12,4.29,4.32,3.9
0041900205,202339,1610612749,1610612748,35.98,72,74,16,1,5,4,4,6,7,2,0,2,67,65,9,3,1,18,13,27,2,2,0,0,85,30,6.4,4.51,3.89,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,4,0,2,0,2,4,1,13766,2.61,1.39,1.22,4.0,4.49,3.55
0041900205,202710,1610612748,1610612749,37.12,77,77,17,2,4,2,2,6,10,3,2,1,53,48,6,1,0,12,7,18,1,0,2,3,70,40,4.9,4.2,3.14,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2,2,0,5,0,8,2,6,12,0,14528,2.75,1.54,1.21,4.19,4.27,3.8
0041900205,203109,1610612748,1610612749,32.03,66,68,1,0,0,2,2,2,0,0,0,1,42,28,1,1,0,1,2,4,1,1,0,1,56,30,1.6,1.74,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,2,4,8,0,12316,2.33,1.29,1.05,3.97,4.28,3.62
0041900205,203114,1610612749,1610612748,41.83,84,84,13,2,5,0,0,4,7,1,1,0,69,79,6,0,0,11,6,14,1,0,2,3,103,49,6.0,3.48,2.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,2,0,0,0,0,0,0,3,1,7,3,4,8,0,16066,3.04,1.64,1.4,4.01,4.4,3.65
0041900205,203482,1610612748,1610612749,17.13,35,34,0,0,0,0,0,0,0,0,0,0,19,19,1,0,0,3,1,3,1,2,3,4,30,18,0.9,1.83,0.83,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,3,1,1,0,0,2,2,0,0,0,1,0,1,1,0,5,1,4,9,0,6809,1.29,0.66,0.63,4.23,4.69,3.79
0041900205,1626192,1610612749,1610612748,13.98,27,31,1,0,0,0,0,0,1,0,0,0,16,10,0,0,0,1,0,0,1,0,2,3,20,8,0.5,1.6,0.95,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,4,0,5986,1.13,0.57,0.56,4.33,4.79,4.65
0041900205,1628389,1610612748,1610612749,30.55,62,62,1,0,0,2,2,2,0,0,0,1,42,48,2,0,0,9,2,5,0,0,4,5,61,44,2.7,2.68,1.2,7,2,3,0,0,4,4,1,0,0,8,3,4,0,0,6,4,0,0,0,3,0,1,0,0,0,0,0,1,0,1,1,0,2,1,5,0,5,10,2,11639,2.2,1.21,0.99,4.0,4.15,3.85
0041900205,1628978,1610612749,1610612748,27.92,57,56,2,0,0,0,0,0,1,0,1,0,24,24,1,0,0,2,1,2,1,0,0,0,37,22,1.0,1.68,0.95,0,0,0,0,0,0,0,0,0,0,3,2,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,3,0,2,0,2,4,2,11127,2.11,1.07,1.04,4.18,4.4,3.97
0041900205,1629130,1610612748,1610612749,13.9,28,26,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,2,2,8,6,0.2,1.66,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,5625,1.07,0.65,0.42,4.45,4.44,3.58
0041900205,1629134,1610612748,1610612749,21.8,43,43,3,2,3,0,0,4,0,0,0,0,17,20,1,0,0,3,1,3,1,1,0,1,25,12,1.6,3.82,3.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,4,0,8584,1.63,0.89,0.74,4.12,4.65,3.61
0041900205,1629639,1610612748,1610612749,36.72,74,72,8,2,2,0,0,5,4,3,0,0,47,45,6,0,0,8,6,14,1,1,1,4,67,38,3.2,2.87,2.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,1,7,12,0,15449,2.93,1.65,1.28,4.37,5.04,3.98
0041900211,200768,1610612761,1610612738,34.83,74,74,11,2,4,2,2,7,5,2,1,1,50,62,8,0,1,16,9,20,1,0,1,1,75,35,4.5,3.56,2.91,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,5,2,3,11,2,12649,2.4,1.26,1.14,3.79,4.52,3.18
0041900211,201188,1610612761,1610612738,25.8,52,55,0,0,0,0,0,0,0,0,0,0,30,26,2,0,0,1,2,4,1,0,3,6,40,28,1.1,1.67,0.43,4,1,1,1,2,3,0,0,0,1,3,1,1,1,2,3,1,0,0,1,1,1,1,0,0,2,0,0,0,0,1,1,0,2,0,5,3,2,7,0,9237,1.75,0.81,0.94,3.66,3.71,3.62
0041900211,201586,1610612761,1610612738,26.2,58,59,2,0,1,2,2,2,0,0,0,1,27,23,1,0,0,2,1,2,0,0,3,5,40,23,1.0,1.5,0.33,3,0,0,0,0,0,3,1,0,0,1,0,0,2,2,2,0,0,0,1,2,0,1,0,0,0,0,0,1,0,1,1,0,2,0,8,2,6,9,0,9843,1.86,0.96,0.91,3.97,4.59,3.47
0041900211,202689,1610612738,1610612761,32.0,70,69,7,1,1,0,0,2,6,3,0,0,52,61,10,1,2,18,13,29,1,0,0,2,68,22,7.3,6.47,6.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,2,4,1,12887,2.44,1.38,1.06,4.12,4.56,3.98
0041900211,202954,1610612738,1610612761,28.38,61,60,5,0,2,0,0,0,3,0,0,0,42,42,1,0,0,4,1,2,1,0,1,1,54,25,3.3,3.69,3.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,5,1,4,6,0,11099,2.1,1.18,0.92,4.09,4.28,3.86
0041900211,203935,1610612738,1610612761,30.9,68,68,6,1,1,2,2,4,3,1,0,1,38,43,4,0,1,8,5,10,1,0,1,2,58,29,3.5,3.61,2.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,5,8,0,11780,2.23,1.26,0.97,3.88,4.37,3.7
0041900211,1626178,1610612761,1610612738,1.83,5,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.66,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779,0.15,0.07,0.07,2.92,6.5,5.32
0041900211,1626181,1610612761,1610612738,26.72,58,58,2,1,2,0,0,2,0,0,0,0,14,26,0,0,0,3,0,0,0,0,1,1,28,21,0.9,1.9,1.39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,2,0,10512,1.99,1.05,0.94,4.13,4.9,3.46
0041900211,1627759,1610612738,1610612761,31.28,67,67,6,0,2,0,0,0,4,1,0,0,27,39,4,0,1,3,5,10,0,0,1,1,49,35,1.8,2.15,1.39,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,5,11,1,12077,2.29,1.25,1.04,4.05,4.15,3.6
0041900211,1627783,1610612761,1610612738,33.55,71,71,8,1,4,0,0,2,2,1,1,0,34,32,2,0,0,4,2,6,2,0,1,2,54,21,2.9,3.21,2.61,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,8,0,0,8,2,0,0,0,0,0,0,3,1,3,0,3,6,0,13206,2.5,1.35,1.15,4.1,4.54,3.71
0041900211,1627832,1610612761,1610612738,38.28,82,84,12,0,3,2,2,2,8,2,0,1,73,73,8,2,2,15,12,23,6,0,3,5,93,38,7.1,4.6,3.88,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,3,0,3,4,1,14999,2.84,1.52,1.32,3.99,4.58,3.48
0041900211,1628369,1610612738,1610612761,37.08,80,80,7,2,4,0,2,5,2,0,0,1,53,46,2,0,0,7,2,6,1,0,4,5,76,47,4.0,3.19,2.18,4,1,1,0,0,2,3,0,0,0,3,1,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,1,8,13,2,14091,2.67,1.56,1.11,4.0,4.38,3.54
0041900211,1628384,1610612761,1610612738,33.35,75,73,3,1,1,1,2,3,0,0,1,1,26,14,0,0,0,0,0,0,0,2,3,3,35,15,1.0,1.65,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,4,0,5,2,3,8,0,13210,2.5,1.26,1.24,4.07,4.38,3.78
0041900211,1628400,1610612738,1610612761,22.57,49,50,1,0,1,0,0,0,0,0,0,0,19,11,0,0,0,1,0,0,1,0,1,3,26,11,1.0,2.33,1.04,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9468,1.79,1.04,0.75,4.36,4.28,4.44
0041900211,1628449,1610612761,1610612738,3.73,9,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,1,0.1,1.75,0.33,1,1,1,0,0,2,0,0,0,0,1,1,1,0,0,2,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1425,0.27,0.11,0.16,4.41,3.31,5.3
0041900211,1628464,1610612738,1610612761,25.43,51,52,1,1,1,0,0,3,0,0,0,0,35,27,1,0,0,3,1,3,1,2,4,7,49,29,1.1,1.36,0.35,2,1,1,0,0,2,1,0,0,0,8,0,2,4,4,4,1,0,3,1,1,0,0,2,2,2,0,0,0,1,2,2,0,6,0,13,2,11,16,3,10093,1.91,1.04,0.87,4.13,4.23,4.03
0041900211,1629056,1610612761,1610612738,12.77,29,27,2,0,0,0,0,0,1,1,1,0,10,10,1,0,0,0,1,2,0,0,0,1,16,8,0.8,2.96,2.5,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,0,1,1,0,5330,1.01,0.54,0.47,4.36,4.49,4.23
0041900211,1629057,1610612738,1610612761,18.67,43,43,0,0,0,0,0,0,0,0,0,0,18,17,2,0,0,3,2,5,1,2,2,2,25,18,0.6,1.5,0.52,3,1,1,0,0,2,1,0,1,0,6,3,3,0,0,6,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,3,0,3,5,0,7647,1.45,0.78,0.67,4.1,4.29,4.51
0041900211,1629641,1610612738,1610612761,3.73,8,9,2,0,1,0,0,0,1,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,8,6,0.3,1.9,1.38,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1639,0.31,0.17,0.14,4.41,5.29,3.3
0041900211,1629684,1610612738,1610612761,8.13,19,18,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,1,6,3,0.1,0.71,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3175,0.6,0.35,0.25,4.12,4.81,3.2
0041900211,1629738,1610612738,1610612761,1.82,4,4,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,2,1,2,1,0,0,0,5,3,0.2,1.9,0.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,678,0.13,0.08,0.04,2.99,5.32,0.0
0041900211,1629744,1610612761,1610612738,2.93,7,7,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3,1,0.2,3.61,2.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1278,0.24,0.1,0.14,3.73,4.74,3.08
0041900212,200768,1610612761,1610612738,40.05,81,80,9,3,6,2,2,9,2,1,0,1,55,58,7,0,1,9,8,16,4,1,0,0,78,34,4.2,3.21,2.69,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,4,0,4,7,2,14121,2.67,1.51,1.16,3.76,4.35,3.2
0041900212,201188,1610612761,1610612738,21.37,40,40,1,0,0,0,0,0,0,0,1,0,35,29,1,0,1,3,2,2,1,2,1,3,42,29,1.0,1.38,0.38,3,0,0,0,0,0,2,0,1,0,3,1,1,2,2,4,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,3,4,0,7181,1.36,0.68,0.68,3.69,3.83,3.55
0041900212,201586,1610612761,1610612738,26.63,58,56,1,0,1,0,0,0,0,0,0,0,28,29,2,0,0,1,2,5,0,2,2,5,42,30,0.9,1.26,0.36,4,2,2,0,0,4,2,0,0,0,4,1,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,8,0,8,12,1,9924,1.88,0.99,0.89,3.96,4.05,3.87
0041900212,202689,1610612738,1610612761,38.25,74,76,14,3,6,0,0,6,6,2,2,0,53,67,4,1,0,8,5,13,0,0,1,3,77,20,7.9,6.17,5.78,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,6,9,1,14905,2.82,1.55,1.28,4.11,4.36,3.85
0041900212,202954,1610612738,1610612761,8.57,20,20,1,0,0,0,0,0,1,0,0,0,13,9,1,0,0,3,1,2,0,1,1,1,13,2,1.3,6.06,6.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,3,0,3505,0.66,0.36,0.3,4.54,4.85,4.18
0041900212,203935,1610612738,1610612761,38.6,75,76,2,0,0,0,0,0,1,0,1,0,30,42,1,0,0,4,1,3,0,2,1,3,49,28,2.8,3.46,2.65,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,3,10,2,13647,2.58,1.41,1.18,3.75,4.05,3.46
0041900212,1626181,1610612761,1610612738,13.0,28,28,3,1,1,0,0,2,2,0,0,0,13,17,1,0,0,1,1,3,0,0,1,1,20,15,0.7,2.04,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5573,1.06,0.63,0.43,4.73,4.84,3.69
0041900212,1627759,1610612738,1610612761,35.93,70,73,6,2,3,0,0,4,3,1,0,0,36,30,2,0,0,4,2,5,3,2,5,7,55,28,2.3,2.54,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4,15,0,13941,2.64,1.4,1.24,4.02,4.4,3.66
0041900212,1627783,1610612761,1610612738,43.1,87,84,11,2,7,2,2,6,3,0,0,1,61,57,6,1,0,12,7,17,3,1,0,2,81,36,5.0,3.72,3.15,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,5,2,3,0,0,4,2,1,0,0,2,1,1,5,0,6,0,6,12,1,16365,3.1,1.74,1.36,4.01,4.34,3.67
0041900212,1627832,1610612761,1610612738,42.95,87,84,19,1,5,0,0,2,14,1,0,0,75,87,7,2,0,17,9,21,1,1,2,4,101,53,7.3,4.33,3.8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,4,1,3,7,1,16361,3.1,1.76,1.34,4.03,4.6,3.45
0041900212,1628369,1610612738,1610612761,42.1,85,86,18,4,9,8,8,16,4,1,1,4,52,50,6,1,1,15,8,17,1,0,0,2,82,47,4.9,3.57,2.5,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,2,6,10,0,16188,3.07,1.62,1.45,4.11,4.17,3.77
0041900212,1628384,1610612761,1610612738,38.43,77,74,2,1,2,0,0,2,0,0,0,0,24,22,0,0,0,1,0,0,1,0,2,2,38,22,0.9,1.43,0.39,3,1,1,0,0,2,2,0,0,0,7,2,4,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,4,0,5,0,5,7,0,14948,2.83,1.43,1.4,4.08,4.09,4.07
0041900212,1628400,1610612738,1610612761,10.03,24,24,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,1,0,0,0,10,6,0.3,1.65,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4227,0.8,0.43,0.37,4.47,4.3,4.64
0041900212,1628449,1610612761,1610612738,8.93,19,20,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,10,2,0.2,1.48,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,2,4,0,3784,0.72,0.4,0.32,4.35,4.75,3.89
0041900212,1628464,1610612738,1610612761,30.45,59,60,0,0,0,0,0,0,0,0,0,0,31,23,2,1,0,3,3,7,1,3,2,4,37,23,1.1,1.74,0.7,2,0,0,0,0,0,2,0,0,0,4,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,1,8,15,0,11186,2.12,1.14,0.97,3.84,4.01,3.66
0041900212,1629056,1610612761,1610612738,5.53,13,14,1,0,1,0,0,0,0,0,0,0,4,3,1,0,0,2,1,2,0,0,0,1,6,3,0.4,3.81,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2270,0.43,0.23,0.2,4.0,4.74,3.45
0041900212,1629057,1610612738,1610612761,17.55,37,38,0,0,0,0,0,0,0,0,0,0,14,16,0,0,0,1,0,0,0,1,5,5,21,16,0.4,1.17,0.19,0,0,0,0,0,0,0,0,0,0,5,4,4,1,2,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,3,0,2,0,2,3,0,6635,1.26,0.67,0.59,4.15,4.49,3.81
0041900212,1629684,1610612738,1610612761,18.52,36,37,0,0,0,0,0,0,0,0,0,0,10,3,2,0,0,2,2,7,0,0,2,4,12,5,0.2,1.01,0.08,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,2,1,1,3,0,7120,1.35,0.68,0.67,3.92,4.59,3.92
